,Station,name,startTime,endTime,temperature,windDirection,WindMph,LightRain,Rain,HeavyRain,StationName,Date_Name
64,EEL R A SCOTIA CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,WNW,12,0,0,0,Eel River Scotia,2022-03-19_Eel River Scotia
65,EEL R A SCOTIA CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,37,NNW,12,1,0,0,Eel River Scotia,2022-03-20_Eel River Scotia
66,EEL R A SCOTIA CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,50,NNW,10,1,0,0,Eel River Scotia,2022-03-20_Eel River Scotia
67,EEL R A SCOTIA CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,N,10,1,0,0,Eel River Scotia,2022-03-21_Eel River Scotia
68,EEL R A SCOTIA CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,55,N,7,1,0,0,Eel River Scotia,2022-03-21_Eel River Scotia
69,EEL R A SCOTIA CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,43,N,7,0,0,0,Eel River Scotia,2022-03-22_Eel River Scotia
70,HAT C NR HAT CREEK CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,51,SW,10,0,1,0,Hat Creek,2022-03-15_Hat Creek
71,HAT C NR HAT CREEK CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,29,SSE,8,0,0,0,Hat Creek,2022-03-16_Hat Creek
72,HAT C NR HAT CREEK CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,54,NE,6,0,0,0,Hat Creek,2022-03-16_Hat Creek
73,HAT C NR HAT CREEK CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,32,ESE,6,0,0,0,Hat Creek,2022-03-17_Hat Creek
74,HAT C NR HAT CREEK CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,56,SSW,12,0,0,0,Hat Creek,2022-03-17_Hat Creek
75,HAT C NR HAT CREEK CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,31,SSW,12,0,0,0,Hat Creek,2022-03-18_Hat Creek
76,HAT C NR HAT CREEK CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,58,SSW,10,0,0,0,Hat Creek,2022-03-18_Hat Creek
77,HAT C NR HAT CREEK CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,33,SSW,10,1,0,0,Hat Creek,2022-03-19_Hat Creek
78,HAT C NR HAT CREEK CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,46,SW,9,1,0,0,Hat Creek,2022-03-19_Hat Creek
79,HAT C NR HAT CREEK CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,20,NNW,8,0,0,0,Hat Creek,2022-03-20_Hat Creek
80,HAT C NR HAT CREEK CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,43,N,12,0,0,0,Hat Creek,2022-03-20_Hat Creek
81,HAT C NR HAT CREEK CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,23,NE,12,0,0,0,Hat Creek,2022-03-21_Hat Creek
82,HAT C NR HAT CREEK CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,53,NE,7,0,0,0,Hat Creek,2022-03-21_Hat Creek
83,HAT C NR HAT CREEK CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,31,ENE,7,0,0,0,Hat Creek,2022-03-22_Hat Creek
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,49,SW,15,0,0,0,Little Truckee River,2022-03-15_Little Truckee River
85,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,21,NW,10,0,0,0,Little Truckee River,2022-03-16_Little Truckee River
86,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,52,N,5,0,0,0,Little Truckee River,2022-03-16_Little Truckee River
87,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,23,NE,5,0,0,0,Little Truckee River,2022-03-17_Little Truckee River
88,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,53,SW,10,0,0,0,Little Truckee River,2022-03-17_Little Truckee River
89,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,22,SW,10,0,0,0,Little Truckee River,2022-03-18_Little Truckee River
90,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,57,SW,15,0,0,0,Little Truckee River,2022-03-18_Little Truckee River
91,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,27,SW,15,0,0,0,Little Truckee River,2022-03-19_Little Truckee River
92,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,46,SW,20,0,0,0,Little Truckee River,2022-03-19_Little Truckee River
93,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,15,W,20,0,0,0,Little Truckee River,2022-03-20_Little Truckee River
94,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,40,NW,15,0,0,0,Little Truckee River,2022-03-20_Little Truckee River
95,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,16,N,15,0,0,0,Little Truckee River,2022-03-21_Little Truckee River
96,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,51,NE,10,0,0,0,Little Truckee River,2022-03-21_Little Truckee River
97,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,23,SW,10,0,0,0,Little Truckee River,2022-03-22_Little Truckee River
98,MAD R NR ARCATA CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,56,WNW,6,0,0,0,Mad River,2022-03-15_Mad River
99,MAD R NR ARCATA CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,ENE,5,0,0,0,Mad River,2022-03-16_Mad River
100,MAD R NR ARCATA CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,56,NW,10,0,0,0,Mad River,2022-03-16_Mad River
101,MAD R NR ARCATA CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,NW,6,0,0,0,Mad River,2022-03-17_Mad River
102,MAD R NR ARCATA CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,58,NW,2,0,0,0,Mad River,2022-03-17_Mad River
103,MAD R NR ARCATA CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,39,N,2,0,0,0,Mad River,2022-03-18_Mad River
104,MAD R NR ARCATA CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,S,6,1,0,0,Mad River,2022-03-18_Mad River
105,MAD R NR ARCATA CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,40,SSW,6,0,0,0,Mad River,2022-03-19_Mad River
106,MAD R NR ARCATA CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,53,NW,9,0,0,0,Mad River,2022-03-19_Mad River
107,MAD R NR ARCATA CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,34,N,8,1,0,0,Mad River,2022-03-20_Mad River
108,MAD R NR ARCATA CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,N,8,1,0,0,Mad River,2022-03-20_Mad River
109,MAD R NR ARCATA CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,35,NNE,8,1,0,0,Mad River,2022-03-21_Mad River
110,MAD R NR ARCATA CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,58,NNE,5,1,0,0,Mad River,2022-03-21_Mad River
111,MAD R NR ARCATA CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,41,NE,5,0,0,0,Mad River,2022-03-22_Mad River
112,MATTOLE R NR ETTERSBURG CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,57,WNW,7,0,0,0,Mattole River Ettersburg,2022-03-15_Mattole River Ettersburg
113,MATTOLE R NR ETTERSBURG CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,NNW,7,0,0,0,Mattole River Ettersburg,2022-03-16_Mattole River Ettersburg
114,MATTOLE R NR ETTERSBURG CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,60,NNW,8,0,0,0,Mattole River Ettersburg,2022-03-16_Mattole River Ettersburg
115,MATTOLE R NR ETTERSBURG CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,38,NE,6,1,0,0,Mattole River Ettersburg,2022-03-17_Mattole River Ettersburg
116,MATTOLE R NR ETTERSBURG CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,59,NW,1,1,0,0,Mattole River Ettersburg,2022-03-17_Mattole River Ettersburg
117,MATTOLE R NR ETTERSBURG CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,37,N,1,0,0,0,Mattole River Ettersburg,2022-03-18_Mattole River Ettersburg
118,MATTOLE R NR ETTERSBURG CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,59,S,3,1,0,0,Mattole River Ettersburg,2022-03-18_Mattole River Ettersburg
119,MATTOLE R NR ETTERSBURG CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,40,SSW,3,0,0,0,Mattole River Ettersburg,2022-03-19_Mattole River Ettersburg
120,MATTOLE R NR ETTERSBURG CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,53,WNW,9,0,0,0,Mattole River Ettersburg,2022-03-19_Mattole River Ettersburg
121,MATTOLE R NR ETTERSBURG CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,34,NNW,9,1,0,0,Mattole River Ettersburg,2022-03-20_Mattole River Ettersburg
122,MATTOLE R NR ETTERSBURG CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,54,NNW,9,1,0,0,Mattole River Ettersburg,2022-03-20_Mattole River Ettersburg
123,MATTOLE R NR ETTERSBURG CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,35,N,8,1,0,0,Mattole River Ettersburg,2022-03-21_Mattole River Ettersburg
124,MATTOLE R NR ETTERSBURG CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,59,N,7,1,0,0,Mattole River Ettersburg,2022-03-21_Mattole River Ettersburg
125,MATTOLE R NR ETTERSBURG CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,39,N,7,0,0,0,Mattole River Ettersburg,2022-03-22_Mattole River Ettersburg
126,MATTOLE R NR PETROLIA CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,58,W,7,0,0,0,Mattole River Petrolia,2022-03-15_Mattole River Petrolia
127,MATTOLE R NR PETROLIA CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,40,SW,5,0,0,0,Mattole River Petrolia,2022-03-16_Mattole River Petrolia
128,MATTOLE R NR PETROLIA CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,58,NNE,9,0,0,0,Mattole River Petrolia,2022-03-16_Mattole River Petrolia
129,MATTOLE R NR PETROLIA CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,42,NE,9,1,0,0,Mattole River Petrolia,2022-03-17_Mattole River Petrolia
130,MATTOLE R NR PETROLIA CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,59,NNW,2,1,0,0,Mattole River Petrolia,2022-03-17_Mattole River Petrolia
131,MATTOLE R NR PETROLIA CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,42,NNE,2,0,0,0,Mattole River Petrolia,2022-03-18_Mattole River Petrolia
132,MATTOLE R NR PETROLIA CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,SSE,7,1,0,0,Mattole River Petrolia,2022-03-18_Mattole River Petrolia
133,MATTOLE R NR PETROLIA CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,S,7,0,0,0,Mattole River Petrolia,2022-03-19_Mattole River Petrolia
134,MATTOLE R NR PETROLIA CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,54,NNW,13,0,0,0,Mattole River Petrolia,2022-03-19_Mattole River Petrolia
135,MATTOLE R NR PETROLIA CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,39,NNW,13,1,0,0,Mattole River Petrolia,2022-03-20_Mattole River Petrolia
136,MATTOLE R NR PETROLIA CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,54,NNW,13,1,0,0,Mattole River Petrolia,2022-03-20_Mattole River Petrolia
137,MATTOLE R NR PETROLIA CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,40,N,12,1,0,0,Mattole River Petrolia,2022-03-21_Mattole River Petrolia
138,MATTOLE R NR PETROLIA CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,58,N,9,1,0,0,Mattole River Petrolia,2022-03-21_Mattole River Petrolia
139,MATTOLE R NR PETROLIA CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,44,N,9,0,0,0,Mattole River Petrolia,2022-03-22_Mattole River Petrolia
140,N YUBA R BL GOODYEARS BAR CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,50,SW,8,0,1,0,Yuba River,2022-03-15_Yuba River
141,N YUBA R BL GOODYEARS BAR CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,E,9,0,0,0,Yuba River,2022-03-16_Yuba River
142,N YUBA R BL GOODYEARS BAR CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,60,NNW,9,0,0,0,Yuba River,2022-03-16_Yuba River
143,N YUBA R BL GOODYEARS BAR CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,NE,9,0,0,0,Yuba River,2022-03-17_Yuba River
144,N YUBA R BL GOODYEARS BAR CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,59,SE,10,0,0,0,Yuba River,2022-03-17_Yuba River
145,N YUBA R BL GOODYEARS BAR CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,36,ESE,10,0,0,0,Yuba River,2022-03-18_Yuba River
146,N YUBA R BL GOODYEARS BAR CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,61,SSW,9,0,0,0,Yuba River,2022-03-18_Yuba River
147,N YUBA R BL GOODYEARS BAR CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,39,SSE,9,0,0,0,Yuba River,2022-03-19_Yuba River
148,N YUBA R BL GOODYEARS BAR CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,46,S,9,0,0,0,Yuba River,2022-03-19_Yuba River
149,N YUBA R BL GOODYEARS BAR CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,29,NNE,8,1,0,0,Yuba River,2022-03-20_Yuba River
150,N YUBA R BL GOODYEARS BAR CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,49,N,8,0,0,0,Yuba River,2022-03-20_Yuba River
151,N YUBA R BL GOODYEARS BAR CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,30,NNE,8,0,0,0,Yuba River,2022-03-21_Yuba River
152,N YUBA R BL GOODYEARS BAR CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,58,N,9,0,0,0,Yuba River,2022-03-21_Yuba River
153,N YUBA R BL GOODYEARS BAR CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,39,NE,9,0,0,0,Yuba River,2022-03-22_Yuba River
154,NAVARRO R NR NAVARRO CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,58,NW,8,0,0,0,Navarro River,2022-03-15_Navarro River
155,NAVARRO R NR NAVARRO CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,38,N,6,0,0,0,Navarro River,2022-03-16_Navarro River
156,NAVARRO R NR NAVARRO CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,57,NNW,9,0,0,0,Navarro River,2022-03-16_Navarro River
157,NAVARRO R NR NAVARRO CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,NNW,7,1,0,0,Navarro River,2022-03-17_Navarro River
158,NAVARRO R NR NAVARRO CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,58,NW,2,1,0,0,Navarro River,2022-03-17_Navarro River
159,NAVARRO R NR NAVARRO CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,40,N,2,0,0,0,Navarro River,2022-03-18_Navarro River
160,NAVARRO R NR NAVARRO CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,59,NNW,2,1,0,0,Navarro River,2022-03-18_Navarro River
161,NAVARRO R NR NAVARRO CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,SW,2,0,0,0,Navarro River,2022-03-19_Navarro River
162,NAVARRO R NR NAVARRO CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,54,W,14,0,0,0,Navarro River,2022-03-19_Navarro River
163,NAVARRO R NR NAVARRO CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,NNW,14,1,0,0,Navarro River,2022-03-20_Navarro River
164,NAVARRO R NR NAVARRO CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,NNW,14,1,0,0,Navarro River,2022-03-20_Navarro River
165,NAVARRO R NR NAVARRO CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,NNW,13,0,0,0,Navarro River,2022-03-21_Navarro River
166,NAVARRO R NR NAVARRO CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,59,NNW,10,0,0,0,Navarro River,2022-03-21_Navarro River
167,NAVARRO R NR NAVARRO CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,42,NNW,9,0,0,0,Navarro River,2022-03-22_Navarro River
168,"NESTUCCA RIVER NEAR BEAVER, OR",This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,49,SW,10,0,1,0,Nestucca River Beaver,2022-03-15_Nestucca River Beaver
169,"NESTUCCA RIVER NEAR BEAVER, OR",Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,41,SW,8,0,1,0,Nestucca River Beaver,2022-03-16_Nestucca River Beaver
170,"NESTUCCA RIVER NEAR BEAVER, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,51,SSW,5,0,0,0,Nestucca River Beaver,2022-03-16_Nestucca River Beaver
171,"NESTUCCA RIVER NEAR BEAVER, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,40,SW,3,1,0,0,Nestucca River Beaver,2022-03-17_Nestucca River Beaver
172,"NESTUCCA RIVER NEAR BEAVER, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,51,S,6,1,0,0,Nestucca River Beaver,2022-03-17_Nestucca River Beaver
173,"NESTUCCA RIVER NEAR BEAVER, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,43,SSW,6,1,0,0,Nestucca River Beaver,2022-03-18_Nestucca River Beaver
174,"NESTUCCA RIVER NEAR BEAVER, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,53,S,10,1,0,0,Nestucca River Beaver,2022-03-18_Nestucca River Beaver
175,"NESTUCCA RIVER NEAR BEAVER, OR",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,41,SW,10,1,0,0,Nestucca River Beaver,2022-03-19_Nestucca River Beaver
176,"NESTUCCA RIVER NEAR BEAVER, OR",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,49,W,10,1,0,0,Nestucca River Beaver,2022-03-19_Nestucca River Beaver
177,"NESTUCCA RIVER NEAR BEAVER, OR",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,W,10,0,1,0,Nestucca River Beaver,2022-03-20_Nestucca River Beaver
178,"NESTUCCA RIVER NEAR BEAVER, OR",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,48,W,8,0,1,0,Nestucca River Beaver,2022-03-20_Nestucca River Beaver
179,"NESTUCCA RIVER NEAR BEAVER, OR",Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,40,SSW,8,0,0,0,Nestucca River Beaver,2022-03-21_Nestucca River Beaver
180,"NESTUCCA RIVER NEAR BEAVER, OR",Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,52,S,9,0,0,0,Nestucca River Beaver,2022-03-21_Nestucca River Beaver
181,"NESTUCCA RIVER NEAR BEAVER, OR",Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,45,S,8,1,0,0,Nestucca River Beaver,2022-03-22_Nestucca River Beaver
182,NF AMERICAN R A NORTH FORK DAM CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,64,SSW,7,0,0,0,North Fork American River,2022-03-15_North Fork American River
183,NF AMERICAN R A NORTH FORK DAM CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,42,ENE,7,0,0,0,North Fork American River,2022-03-16_North Fork American River
184,NF AMERICAN R A NORTH FORK DAM CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,68,NNE,8,0,0,0,North Fork American River,2022-03-16_North Fork American River
185,NF AMERICAN R A NORTH FORK DAM CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,45,NE,7,0,0,0,North Fork American River,2022-03-17_North Fork American River
186,NF AMERICAN R A NORTH FORK DAM CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,67,SSE,7,0,0,0,North Fork American River,2022-03-17_North Fork American River
187,NF AMERICAN R A NORTH FORK DAM CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,42,ESE,7,0,0,0,North Fork American River,2022-03-18_North Fork American River
188,NF AMERICAN R A NORTH FORK DAM CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,69,SSE,7,0,0,0,North Fork American River,2022-03-18_North Fork American River
189,NF AMERICAN R A NORTH FORK DAM CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,45,SSE,7,1,0,0,North Fork American River,2022-03-19_North Fork American River
190,NF AMERICAN R A NORTH FORK DAM CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,56,SSE,9,0,0,0,North Fork American River,2022-03-19_North Fork American River
191,NF AMERICAN R A NORTH FORK DAM CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,36,ESE,8,0,0,0,North Fork American River,2022-03-20_North Fork American River
192,NF AMERICAN R A NORTH FORK DAM CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,60,NNW,13,0,0,0,North Fork American River,2022-03-20_North Fork American River
193,NF AMERICAN R A NORTH FORK DAM CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,N,13,0,0,0,North Fork American River,2022-03-21_North Fork American River
194,NF AMERICAN R A NORTH FORK DAM CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,68,N,10,0,0,0,North Fork American River,2022-03-21_North Fork American River
195,NF AMERICAN R A NORTH FORK DAM CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,45,N,9,0,0,0,North Fork American River,2022-03-22_North Fork American River
196,"NORTH UMPQUA RIVER AT WINCHESTER, OR",This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,55,WSW,8,0,1,0,North Umpqua River Winchester,2022-03-15_North Umpqua River Winchester
197,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,41,SSW,6,0,0,0,North Umpqua River Winchester,2022-03-16_North Umpqua River Winchester
198,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,58,ESE,5,0,0,0,North Umpqua River Winchester,2022-03-16_North Umpqua River Winchester
199,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,WSW,5,1,0,0,North Umpqua River Winchester,2022-03-17_North Umpqua River Winchester
200,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,57,SW,3,1,0,0,North Umpqua River Winchester,2022-03-17_North Umpqua River Winchester
201,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,42,SSW,3,0,0,0,North Umpqua River Winchester,2022-03-18_North Umpqua River Winchester
202,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,61,SSW,8,1,0,0,North Umpqua River Winchester,2022-03-18_North Umpqua River Winchester
